titulo,enlace,fecha,descripcion,categoria,fuente,imagen,contenido
Arequipa: delincuentes piden cinco mil soles para entregar miniván robada,https://rpp.pe/rotafono/seguridad-ciudadana/arequipa-delincuentes-piden-cinco-mil-soles-para-entregar-minivan-robada-noticia-1662910,"Fri, 07 Nov 2025 16:15:53 -0500",Rotafono de RPP | Padre de familia denuncia ser víctima de extorsión y pide que la PNP identifique y capture a los hampones que con engaños le sustrajeron su vehículo en el distrito arequipeño de Cayma.,Sin categoría,RPP,https://f.rpp-noticias.io/2025/11/07/321032_1810070.jpg?imgdimension=look,Rotafono de RPP | Padre de familia denuncia ser víctima de extorsión y pide que la PNP identifique y capture a los hampones que con engaños le sustrajeron su vehículo en el distrito arequipeño de Cayma.
Donatella Versace queda impactada con la colección de Jorge Luis Salinas en el Latin American Fashion Awards 2025,https://rpp.pe/videos/entretenimiento/donatella-versace-queda-impactada-con-la-coleccion-de-jorge-luis-salinas-en-el-latin-american-fashion-awards-2025-noticia-1662912,"Fri, 07 Nov 2025 15:46:28 -0500","Donatella Versace y los miembros del jurado quedaron fascinados con la colección del diseñador, que representa la calidad del trabajo hecho a mano en el Perú.",Sin categoría,RPP,,"Donatella Versace y los miembros del jurado quedaron fascinados con la colección del diseñador, que representa la calidad del trabajo hecho a mano en el Perú."
Estrenos de Películas hoy 07 de noviembre del 2025,https://rpp.pe/cine/cartelera/estrenos-de-peliculas-hoy-06-de-noviembre-del-2025-noticia-1662618,"Thu, 06 Nov 2025 07:02:04 -0500","Estas son las películas que se estrenan hoy en Perú en las plataformas online de streaming. Revisa aquí la sinopsis, puntaje y trailer de los títulos de Netflix, Amazon Prime, Disney y Max.",Sin categoría,RPP,,"Estas son las películas que se estrenan hoy en Perú en las plataformas online de streaming. Revisa aquí la sinopsis, puntaje y trailer de los títulos de Netflix, Amazon Prime, Disney y Max."
Corte de agua en Lima hoy 07 de noviembre: Distritos y horarios afectados,https://rpp.pe/lima/obras/corte-de-agua-en-lima-hoy-07-de-noviembre-distritos-y-horarios-afectados-noticia-1662790,"Fri, 07 Nov 2025 05:00:38 -0500",EN VIVO Consulta aquí los distritos de Lima y horarios afectados por el corte de agua programado por el Servicio de Agua Potable y Alcantarillado de Lima (Sedapal) para hoy.,Sin categoría,RPP,https://f.rpp-noticias.io/2025/03/06/022702_1714109.jpg?imgdimension=look,EN VIVO Consulta aquí los distritos de Lima y horarios afectados por el corte de agua programado por el Servicio de Agua Potable y Alcantarillado de Lima (Sedapal) para hoy.
Plazo para el pago de la CTS ya venció: ¿Qué debes hacer en caso no te hayan depositado?,https://rpp.pe/economia/economia/cts-2025-se-paga-hasta-hoy-que-hacer-si-no-te-depositan-y-que-multas-pueden-recibir-empresas-noticia-1634797,"Tue, 27 May 2025 11:00:44 -0500",Las empresas que no hayan cumplido con el depósito de la CTS en el plazo establecido incurrirán en una infracción grave que es sancionada por la Superintendencia Nacional de Fiscalización Laboral (Sunafil).,Sin categoría,RPP,https://f.rpp-noticias.io/2025/05/15/343934_1744213.jpg?imgdimension=look,Las empresas que no hayan cumplido con el depósito de la CTS en el plazo establecido incurrirán en una infracción grave que es sancionada por la Superintendencia Nacional de Fiscalización Laboral (Sunafil).
"Retiro de CTS: desde el 2027 podrás disponer del 50 % de tus fondos, ¿en qué consiste?",https://rpp.pe/economia/economia/retiro-de-cts-desde-2027-se-podra-disponer-del-50-del-fondo-en-que-consiste-noticia-1634147,"Tue, 27 May 2025 10:15:09 -0500",El reciente cuarto retiro de la CTS en Perú permite el acceso inmediato a estos fondos mientras se espera el reglamento oficial. Jorge Carillo Acosta analiza los cambios del fondo para el 2027.,Sin categoría,RPP,https://f.rpp-noticias.io/2025/05/12/241924_1742937.jpg?imgdimension=look,El reciente cuarto retiro de la CTS en Perú permite el acceso inmediato a estos fondos mientras se espera el reglamento oficial. Jorge Carillo Acosta analiza los cambios del fondo para el 2027.
Boca Juniors vs. River Plate: ¿a qué hora juegan y dónde ver EN VIVO el Superclásico 2025 en La Bombonera?,https://rpp.pe/futbol/futbol-mundial/boca-vs-river-en-vivo-a-que-hora-juegan-y-donde-ver-superclasico-del-torneo-clausura-2025-argentina-via-espn-premium-gratis-partidos-de-hoy-noticia-1662890,"Fri, 07 Nov 2025 15:52:19 -0500","Revisa los detalles del Superclásico por el Torneo Clausura del fútbol argentino, con la visita de River Plate al campo de Boca Juniors.",Sin categoría,RPP,https://f.rpp-noticias.io/2025/11/07/005400_1810040.jpg?imgdimension=look,"Revisa los detalles del Superclásico por el Torneo Clausura del fútbol argentino, con la visita de River Plate al campo de Boca Juniors."
Retiro CTS 2025: ¿Cuántas veces podrás disponer del 100 % de los fondos?,https://rpp.pe/economia/economia/retiro-cts-2025-desde-cuando-y-cuantas-veces-podras-sacar-el-100-del-dinero-de-tus-fondos-noticia-1633646,"Fri, 07 Nov 2025 15:30:15 -0500","La norma establece que los trabajadores podrán disponer libremente del total de sus depósitos acumulados en entidades financieras, en una sola operación o en varias, hasta el 31 de diciembre de 2026.",Sin categoría,RPP,https://f.rpp-noticias.io/2025/05/15/275227_1744289.jpg?imgdimension=look,"La norma establece que los trabajadores podrán disponer libremente del total de sus depósitos acumulados en entidades financieras, en una sola operación o en varias, hasta el 31 de diciembre de 2026."
"Rospigliosi dice al JEE Pacasmayo que ""no hay evidencia"" que lo vincule a presunto uso irregular de cámara del Congreso",https://rpp.pe/politica/congreso/rospigliosi-dice-que-no-hay-evidencia-que-lo-vincule-a-presunto-uso-irregular-de-camara-del-congreso-noticia-1662880,"Fri, 07 Nov 2025 15:45:14 -0500","Por su parte, Giovanni Forno, Oficial Mayor del Congreso, indicó al coordinador del JEE Pacasmayo que, el día en que se realizaron los hechos investigados, él se encontraba ""ejerciendo su descanso vacacional"".",Sin categoría,RPP,https://f.rpp-noticias.io/2025/11/07/1810041imagen-4webp.jpg?imgdimension=look,"Por su parte, Giovanni Forno, Oficial Mayor del Congreso, indicó al coordinador del JEE Pacasmayo que, el día en que se realizaron los hechos investigados, él se encontraba ""ejerciendo su descanso vacacional""."
Retiro del 100 % de la CTS: el 2 de abril se debatirá el proyecto de ley en la Comisión de Economía [VIDEO],https://rpp.pe/economia/economia/retiro-del-100-de-la-cts-el-2-de-abril-se-debatira-el-proyecto-de-ley-en-la-comision-de-economia-noticia-1623028,"Wed, 19 Mar 2025 19:45:38 -0500","La Comisión de Trabajo aprobó un proyecto de ley que propone el retiro del 100 % de la CTS. Ilich López, presidente de la Comisión de Economía, dio a conocer cuál es el proceso que seguirán para analizar si el dictamen llega o no al Pleno del Congreso.",Sin categoría,RPP,,"La Comisión de Trabajo aprobó un proyecto de ley que propone el retiro del 100 % de la CTS. Ilich López, presidente de la Comisión de Economía, dio a conocer cuál es el proceso que seguirán para analizar si el dictamen llega o no al Pleno del Congreso."
MEF alista primer paquete de shock desregulatorio para el mes de julio,https://rpp.pe/economia/economia/mef-alista-primer-paquete-de-shock-desregulatorio-para-el-mes-de-julio-noticia-1618591,"Thu, 27 Feb 2025 18:15:32 -0500","Titular del MEF expresó su compromiso para apoyar medidas que establezcan candados para evitar afectar el ahorro interno, tales como el retiro de fondos de las AFP y de los depósitos CTS.",Sin categoría,RPP,https://f.rpp-noticias.io/2025/02/26/024002_1710679.jpg?imgdimension=look,"Titular del MEF expresó su compromiso para apoyar medidas que establezcan candados para evitar afectar el ahorro interno, tales como el retiro de fondos de las AFP y de los depósitos CTS."
"Fepcmac sobre posible retiro del 100 % de la CTS: ""Lo repudiamos. Es pan para hoy y miseria para mañana""",https://rpp.pe/economia/economia/fepcmac-sobre-posible-retiro-del-100-de-la-cts-la-repudiamos-es-pan-para-hoy-y-miseria-para-manana-noticia-1612646,"Tue, 28 Jan 2025 14:00:32 -0500","Jorge Solís, presidente de la Fepcmac, expresó su rechazo ante los 9 proyectos de ley que se han presentado en el Congreso para retirar el 100 % de la CTS, ya que desvían el objetivo real de este fondo.",Sin categoría,RPP,https://f.rpp-noticias.io/2025/01/28/410341_1698048.jpg?imgdimension=look,"Jorge Solís, presidente de la Fepcmac, expresó su rechazo ante los 9 proyectos de ley que se han presentado en el Congreso para retirar el 100 % de la CTS, ya que desvían el objetivo real de este fondo."
Retiro de la CTS: ¿Qué falta tras la firma del presidente del Congreso y cuándo podrías acceder al dinero?,https://rpp.pe/economia/economia/retiro-de-la-cts-presidente-del-congreso-firmo-autografa-de-ley-que-autoriza-la-medida-noticia-1631389,"Tue, 29 Apr 2025 10:45:40 -0500","Eduardo Salhuana, presidente del Congreso, firmó la autógrafa de ley que dispone el nuevo retiro de la CTS hasta diciembre de 2026. Como se recuerda, esta iniciativa legislativa fue aprobada en el Pleno del Congreso el miércoles 16 de abril con 97 votos a favor, seis votos en contra y una abstención",Sin categoría,RPP,,"Eduardo Salhuana, presidente del Congreso, firmó la autógrafa de ley que dispone el nuevo retiro de la CTS hasta diciembre de 2026. Como se recuerda, esta iniciativa legislativa fue aprobada en el Pleno del Congreso el miércoles 16 de abril con 97 votos a favor, seis votos en contra y una abstención"
El Ejecutivo promulgó la ley que permite el retiro del 100 % de la CTS hasta diciembre del 2026,https://rpp.pe/politica/gobierno/cts-ejecutivo-promulgo-ley-que-permite-retiro-del-100-hasta-diciembre-del-2026-noticia-1633533,"Fri, 09 May 2025 15:00:49 -0500","La norma fue publicada este viernes en el diario oficial El Peruano y establece, además, que los trabajadores, en caso sean diagnosticados ""con enfermedad terminal o cáncer"", podrán retirar el 100 % de la CTS ""en cualquier momento"".",Sin categoría,RPP,https://f.rpp-noticias.io/2025/05/09/501250_1741519.jpg?imgdimension=look,"La norma fue publicada este viernes en el diario oficial El Peruano y establece, además, que los trabajadores, en caso sean diagnosticados ""con enfermedad terminal o cáncer"", podrán retirar el 100 % de la CTS ""en cualquier momento""."
Se aprobó retiro del 100 % de la CTS: ¿Es un fondo para enfrentar crisis económicas o un seguro contra el desempleo? Esto dicen los expertos [INFORME],https://rpp.pe/economia/economia/es-la-cts-un-fondo-para-enfrentar-crisis-economica-o-un-seguro-contra-el-desempleo-esto-dicen-los-expertos-noticia-1611507,"Fri, 09 May 2025 08:15:09 -0500","El Pleno del Congreso aprobó el texto sustitutorio de la ley que modifica el decreto legislativo 650 y que faculta el retiro de hasta el 100 % de la CTS. Con ello, ahora los trabajadores podrán retirar sus aportes, pero por una sola ocasión, con plazo hasta diciembre del 2026.",Sin categoría,RPP,https://f.rpp-noticias.io/2025/01/22/370037_1695561.jpg?imgdimension=look,"El Pleno del Congreso aprobó el texto sustitutorio de la ley que modifica el decreto legislativo 650 y que faculta el retiro de hasta el 100 % de la CTS. Con ello, ahora los trabajadores podrán retirar sus aportes, pero por una sola ocasión, con plazo hasta diciembre del 2026."
CTS se encuentra habilitada en bancos: revisa AQUÍ toda la lista,https://rpp.pe/economia/economia/cts-ya-esta-disponible-en-algunos-bancos-pese-a-falta-de-reglamento-del-mtpe-noticia-1633818,"Tue, 20 May 2025 12:00:24 -0500","Aunque el Ejecutivo estableció que primero se debía reglamentar la norma que faculta el retiro de la CTS, diferentes bancos sí permiten que sus usuarios retiren los fondos.",Sin categoría,RPP,https://f.rpp-noticias.io/2025/05/20/491249_1746334.jpg?imgdimension=look,"Aunque el Ejecutivo estableció que primero se debía reglamentar la norma que faculta el retiro de la CTS, diferentes bancos sí permiten que sus usuarios retiren los fondos."
Universitario vs Panta Walon EN VIVO: ¿a qué hora juegan y dónde ver la gran final del Futsal Pro 2025?,https://rpp.pe/futbol/mas-futbol/universitario-vs-panta-walon-en-vivo-a-que-hora-juegan-y-donde-ver-final-liga-futsal-pro-2025-via-youtube-dyj-sports-link-gratis-partidos-de-hoy-noticia-1662902,"Fri, 07 Nov 2025 15:40:45 -0500",Universitario vs Panta Walon EN VIVO: sigue la transmisión del encuentro por la gran final del Futsal Pro 2025.,Sin categoría,RPP,https://f.rpp-noticias.io/2025/11/07/221322_1810074.jpg?imgdimension=look,Universitario vs Panta Walon EN VIVO: sigue la transmisión del encuentro por la gran final del Futsal Pro 2025.
Retiro de AFP: lo que falta para que se debata en el Congreso y por qué el MTPE se opone,https://rpp.pe/economia/economia/retiro-de-afp-lo-que-falta-para-el-debate-en-el-congreso-y-por-que-el-mtpe-se-opone-noticia-1651649,"Wed, 03 Sep 2025 15:00:22 -0500","El ministro Daniel Maurate rechazó nuevos retiros de AFP, ONP y CTS, señalando que debilitan la protección social de los trabajadores. Además, presentó la EDO 2026, encuesta que busca alinear educación y empleo, fortaleciendo el capital humano y la competitividad del país.",Sin categoría,RPP,https://f.rpp-noticias.io/2025/08/28/013901_1786033.jpg?imgdimension=look,"El ministro Daniel Maurate rechazó nuevos retiros de AFP, ONP y CTS, señalando que debilitan la protección social de los trabajadores. Además, presentó la EDO 2026, encuesta que busca alinear educación y empleo, fortaleciendo el capital humano y la competitividad del país."
Precio del dólar Perú y tipo de cambio hoy 07 de noviembre del 2025,https://rpp.pe/economia/economia/precio-del-dolar-peru-y-tipo-de-cambio-hoy-07-de-noviembre-del-2025-noticia-1662800,"Fri, 07 Nov 2025 06:05:39 -0500","En Perú, el tipo de cambio para hoy viernes 07 de noviembre es de  S/3.38 según el Banco Central de Reserva Del Perú.",Sin categoría,RPP,https://f.rpp-noticias.io/2025/08/25/423342_1784718.jpg?imgdimension=look,"En Perú, el tipo de cambio para hoy viernes 07 de noviembre es de  S/3.38 según el Banco Central de Reserva Del Perú."
Arequipa: buzos submarinos y drones buscan a trabajador que desapareció en represa de Aguada Blanca,https://rpp.pe/peru/arequipa/arequipa-buzos-submarinos-y-drones-buscan-a-trabajador-que-desaparecio-en-represa-de-aguada-blanca-noticia-1662900,"Fri, 07 Nov 2025 15:28:04 -0500","Según pudo conocer RPP, los efectivos policiales recorren el embalse utilizando una pequeña balsa, mientras uno de los agentes se sumerge de manera reiterada con equipos especializados.",Sin categoría,RPP,,"Según pudo conocer RPP, los efectivos policiales recorren el embalse utilizando una pequeña balsa, mientras uno de los agentes se sumerge de manera reiterada con equipos especializados."
Pataz: hasta el momento se han detenido a 76 personas tras operativos del Comando Operacional del Norte,https://rpp.pe/peru/la-libertad/pataz-detenidos-tras-operativos-del-comando-operacional-del-norte-noticia-1662899,"Fri, 07 Nov 2025 15:30:51 -0500",Las Fuerzas Armadas informaron que la minería ilegal ha sufrido pérdidas económicas de S/ 250 millones por las intervenciones que han realizado.,Sin categoría,RPP,https://f.rpp-noticias.io/2025/11/07/321632_1810049.jpg?imgdimension=look,Las Fuerzas Armadas informaron que la minería ilegal ha sufrido pérdidas económicas de S/ 250 millones por las intervenciones que han realizado.
Cusco FC goleó 3-0 a Sport Boys y recuperó el segundo lugar en la Tabla Acumulada [VIDEO],https://rpp.pe/futbol/descentralizado/cusco-fc-vs-sport-boys-en-vivo-ver-l1-max-transmision-directo-en-cusco-fecha-18-torneo-clausura-2025-link-gratis-partidos-de-hoy-noticia-1662724,"Fri, 07 Nov 2025 15:00:41 -0500",Cusco FC derrotó 3-0 a Sport Boys y trepó al segundo lugar de la Tabla Acumulada a falta de una fecha para el final del torneo.,Sin categoría,RPP,https://f.rpp-noticias.io/2025/11/07/290929_1810044.jpg?imgdimension=look,Cusco FC derrotó 3-0 a Sport Boys y trepó al segundo lugar de la Tabla Acumulada a falta de una fecha para el final del torneo.
Liga MX: Se enfrentan León y Puebla por la fecha 17,https://rpp.pe/futbol/ligas-internacionales/liga-mx-se-enfrentan-leon-y-puebla-por-la-fecha-17-noticia-1662896,"Fri, 07 Nov 2025 15:09:40 -0500","En la previa de León vs Puebla, todo lo que tienes que saber de la cita que está prevista para mañana desde las 20:00 horas en el estadio Nou Camp. El árbitro designado será Karen Hernández Andrade.",Sin categoría,RPP,https://f.rpp-noticias.io/2025/11/07/1810048.1738777887?imgdimension=look,"En la previa de León vs Puebla, todo lo que tienes que saber de la cita que está prevista para mañana desde las 20:00 horas en el estadio Nou Camp. El árbitro designado será Karen Hernández Andrade."
Liga MX: Club América quiere el liderato del torneo frente a Toluca FC,https://rpp.pe/futbol/ligas-internacionales/liga-mx-club-america-quiere-el-liderato-del-torneo-frente-a-toluca-fc-noticia-1662895,"Fri, 07 Nov 2025 15:09:39 -0500","Palpitamos la previa del choque entre Toluca FC y Club América. Cuándo, dónde y a qué hora juegan, con el arbitraje de Luis Santander Aguirre.",Sin categoría,RPP,https://f.rpp-noticias.io/2025/11/07/1810046.1739225495?imgdimension=look,"Palpitamos la previa del choque entre Toluca FC y Club América. Cuándo, dónde y a qué hora juegan, con el arbitraje de Luis Santander Aguirre."
Guns N' Roses en Lima: tres horas y media de rock para la posteridad [CRÓNICA],https://rpp.pe/musica/conciertos/guns-n-roses-en-lima-tres-horas-y-media-de-rock-para-la-posteridad-cronica-noticia-1662752,"Fri, 07 Nov 2025 09:30:17 -0500","La banda californiana ofreció la noche del 5 de noviembre su cuarto concierto en tierras peruanas. Fueron casi tres horas y media, en las que Axl Rose, Slash y compañía repasaron lo mejor de su discografía.",Sin categoría,RPP,https://f.rpp-noticias.io/2025/11/06/503850_1809743.jpg?imgdimension=look,"La banda californiana ofreció la noche del 5 de noviembre su cuarto concierto en tierras peruanas. Fueron casi tres horas y media, en las que Axl Rose, Slash y compañía repasaron lo mejor de su discografía."
